0	15.167536	17.201427	39.136013	39.819984	15.966858	23.463686	19.260653	14.815356	9.1445465	11.105767	31.542723	29.861038	20.613108	14.181046	19.031553	46.156929	16.907528	13.550967	34.14225	10.554427	13.6085	27.667744	53.376419	17.20727	30.235989	31.81041	14.264438	130.85355	29.532082	17.410198	29.935501	50.509903	62.704723	65.253708	12.837505	12.442477	16.700705	44.264816	21.930353	28.5963	40.686901	20.163761	44.079517	149.70973	30.676344	15.980745	10.68563	37.952034	15.274985	18.461817	8.6718817	10.624711	6.4334846	9.3363647	18.333426	16.998766	9.2015944	8.3814325	7.102767	44.435104	14.730545	67.485924	14.700684	5.6756749	16.456678	21.819067	14.815919	24.18762	13.186962	15.91165	15.787758	7.9253592	37.16259	13.422609	10.170379	28.90336	19.140219	3.2858796	17.584658	22.944963	10.4443	20.664558	17.910162	14.345754	21.995893	42.85202	25.219849	65.640396	27.223043	19.225641	7.9955091	0.61261988	8.8022814	5.7420363	9.991643	17.2651	13.02757	7.4548163	5.1875381	16.467659	19.429235	5.8722105	10.845578	12.009302	18.456347	20.2925	14.157608	18.815235	32.746693	12.592586	22.624695	61.830799	58.423939	32.881374	15.111545	20.639435	9.463522	41.130829	7.6921139	12.510502	10.762691	21.329477	37.736637	23.98241	26.055428	9.8541698	51.496948	92.545692	143.40836	7.5228252	15.860963	26.097425	116.73841	225.3665	103.40649	25.338606	26.937075	21.019726	21.977343	21.054853	6.5995703	37.037167	28.015385	6.8748512	8.1973753	14.598914	4.8926911	2.6340425	27.045628	23.134346	9.9120092	8.8527174	18.243587	22.48069	15.311656	35.586861	73.161819	26.868898	15.460679	107.95888	23.40077	35.585773	27.402281	11.189751	18.438618	16.916084	10.735038	36.603931	10.219119	15.721769	173.87032	158.1942	38.799282	15.658277	2.5394607	7.8983817	13.154879	11.074416	12.278638	16.187584	15.503923	18.594988	62.323887	64.947609	54.584209	41.594078	28.963264	8.4010019	16.686993	7.3214593	17.682976	40.367428	51.853012	28.296005	28.608683	33.915485	10.608653	2.9218862	82.207199	11.131251	12.03836	27.81535	13.923596	11.458066	8.1923141	32.207729	84.970444	42.050503	30.55583	29.988365	18.072157	10.529636	24.753145	15.918995	7.4171681	23.317881	42.214649	13.393052	8.1805887	7.0318656	6.674036	13.543854	23.670176	179.48085	102.80127	27.744928	17.517826	46.641323	35.099518	60.653919	15.121652	13.743327	35.357391	27.540462	38.395962	39.839561	28.929657	169.10246	15.414988	19.71545	26.209913	105.75431	32.844143	3.1178207	18.518587	34.093697	81.592575	52.627743
1	19.314966	20.49181	16.269335	12.872743	20.296867	15.798872	7.1172481	14.638371	8.4383087	12.051643	18.52702	10.565609	16.143724	17.47369	18.253012	12.932567	17.585501	9.0892839	29.296722	14.262083	17.070904	15.674692	32.37455	38.091778	14.522378	10.343925	9.1526651	15.309079	20.700329	15.235413	26.94294	30.546217	15.318916	70.298836	69.440125	30.045029	18.925751	51.15313	20.914175	10.362699	44.547695	24.604944	65.447762	17.546015	27.519724	18.204931	18.305004	28.077011	15.420206	28.010754	23.738302	10.302033	42.123569	92.132988	38.2024	14.892834	23.934387	13.323578	6.0081344	20.012909	7.6231132	16.401148	15.967633	13.719349	53.360535	11.254788	15.536377	29.509989	9.8505774	9.3605442	42.095722	9.8159151	14.910069	17.30575	8.6992645	11.548331	12.665692	13.290733	25.812273	15.425528	42.603817	55.427921	37.836868	25.940165	43.315418	25.762693	25.56731	45.87859	76.492493	4.7757144	34.948395	9.2411804	17.699793	14.826913	8.2682133	13.974934	11.635258	20.516006	27.838995	10.0414	10.058887	6.6467433	6.4734559	6.90979	9.9303446	45.25605	106.9703	107.40175	50.203381	12.633508	16.246517	62.361629	8.0054197	33.752178	15.010661	22.240332	55.125126	88.270058	18.445896	14.208579	15.380616	25.644903	58.070415	56.270065	39.711464	38.810402	275.802	173.96524	18.093203	14.947908	13.956414	14.647629	9.4609299	18.65806	6.7970471	12.632664	22.537922	8.1441927	161.7375	30.417307	36.746365	13.189663	113.32917	57.550854	38.115669	37.238552	8.4759941	4.4701743	6.543426	3.9264338	0.89299583	5.9434404	41.437927	44.462696	35.435272	13.008832	7.6531653	46.004593	119.75961	29.710556	4.3654184	12.267319	10.593186	2.7357061	6.8500881	10.196699	11.021801	9.9029999	13.373438	22.937109	12.361873	103.33709	60.049816	6.486794	33.916439	85.054062	34.886326	3.2278848	3.5012488	30.199474	14.471358	10.732582	27.123043	43.780521	14.639535	18.98971	36.246899	73.029419	84.988564	15.583745	10.145058	61.390007	32.820648	15.428118	25.92701	11.693904	6.9920249	11.481158	23.056801	9.1566381	31.93907	44.394283	11.918777	14.910257	29.495241	30.04171	29.163326	36.19315	16.125725	10.236185	65.147423	84.084358	29.256062	9.9729195	16.821283	18.275181	89.656265	45.692219	31.543102	16.791243	8.4867897	23.114307	35.109119	129.20119	82.129059	39.208179	22.410217	29.061434	63.078655	93.783623	8.775013	6.4506783	35.074329	38.297283	87.325432	140.23396	106.65117	110.20888	12.591182	9.705864	26.188606	14.976239	61.14217	47.734924	15.89	44.687588	18.567896	51.703884
2	38.945271	14.653595	11.234129	12.702271	18.110014	17.50433	17.78665	12.582594	12.561225	37.951401	7.9218502	12.295815	25.902332	19.904022	22.922878	24.690506	20.514202	29.371943	11.746746	15.873692	23.624365	33.428535	17.337938	23.075054	13.345307	23.398901	24.174526	71.41713	18.635889	17.540951	22.255419	19.054741	27.893238	141.62465	16.62569	40.671089	70.891785	14.342978	32.53688	23.167759	18.145359	56.899483	75.223114	11.270792	43.963367	28.83602	17.522888	28.795477	26.843697	25.978115	38.538193	16.756468	9.6887999	50.188507	17.458303	77.948563	22.633835	11.538551	11.798793	25.304304	11.347848	13.132545	16.039223	35.968678	92.478836	20.5072	20.534172	123.60105	25.384521	5.3174486	8.5855808	10.026269	20.029808	12.456832	10.989902	12.363378	14.446935	15.36237	25.952965	38.566895	10.719381	59.706787	49.619423	45.60643	21.722652	32.481285	40.330025	45.057446	13.838944	6.1545296	20.14164	13.200057	7.7886944	35.132301	22.609367	6.3179851	14.48167	10.747435	33.140659	4.0043893	14.37069	13.486006	8.524024	6.3175621	6.1530418	32.561844	165.43591	231.27242	136.93471	57.217297	16.396833	25.669281	64.160217	33.485809	10.874111	33.658115	28.330036	53.933281	10.861114	6.7156363	7.1085863	13.432061	7.2003303	10.74995	8.9458103	18.515007	33.538223	15.303662	18.149199	37.50404	28.091866	40.987019	8.5706863	8.5308266	18.655773	16.133305	24.103613	63.653542	102.39157	24.191404	19.755386	6.9211178	14.719901	16.515545	29.110935	24.565042	8.8221655	11.9524	7.4355531	2.3076882	10.362911	14.158502	42.821663	40.550877	25.866686	80.196846	22.290436	158.05634	359.65839	20.81951	11.536845	15.735326	13.222939	16.009445	5.3077855	7.5308294	9.124938	2.7685919	5.5909915	12.909243	5.4876657	11.424846	24.466951	22.326288	10.331069	45.368801	1.785165	5.2156878	24.315674	8.9828157	15.394124	26.334198	14.126303	6.7679119	17.08419	7.4419975	15.130618	9.9440928	20.891018	36.629623	40.274063	1.824682	49.826939	27.607754	10.386807	7.3738351	17.959644	13.813778	6.9626813	9.9058609	21.581465	64.271805	34.263363	16.136343	149.09189	51.644051	32.486164	150.57762	90.193726	18.642467	21.984079	23.600311	17.512165	17.507896	40.922947	23.187225	3.4608824	36.953735	2.6511879	25.599041	6.9973016	1.7883662	115.15117	237.52161	24.594055	24.594812	88.29451	24.128902	64.318291	21.003992	16.140202	16.499901	65.537735	61.389198	25.286171	33.067947	15.649192	238.50343	110.14655	49.500401	11.109765	24.486387	79.378876	57.691322	22.947258	26.803955	69.174507	24.40818
3	33.417065	17.586399	28.811134	11.320381	29.658915	10.421831	9.8313971	11.46811	25.26041	31.874977	39.157562	44.391022	17.738438	49.55706	36.91996	68.773735	36.087158	13.47318	17.259249	38.479244	20.908054	24.939316	13.929783	14.211655	17.411301	22.37487	18.677399	23.877462	46.05917	28.200686	15.783026	14.779524	8.2540617	19.671196	20.199936	23.982527	79.300125	12.894657	13.982254	14.426456	16.00606	19.305664	10.683356	16.070988	8.5046654	16.046385	25.032408	18.447176	9.0008545	14.910028	16.066998	26.016811	6.5732536	11.594451	12.323791	13.509472	16.8193	16.374739	20.644632	32.201153	10.970612	22.713758	28.422823	38.247772	43.486267	70.831024	74.382278	43.967365	16.217993	34.190208	27.258297	11.49846	10.08713	6.744431	10.278626	20.869465	9.7878036	17.448851	12.819536	47.910339	13.983399	37.956966	34.480103	75.976295	54.671185	44.464485	66.647636	21.935373	8.2939091	9.0710688	6.4113002	6.2331982	10.118901	34.231232	25.3361	29.98386	14.126699	22.06138	10.027005	22.87838	13.225109	5.4360785	8.1935043	5.2902761	17.587259	35.662575	169.27844	283.34241	280.94037	142.66972	116.37259	143.04646	31.068447	53.725567	51.712566	18.303688	13.475422	19.389187	5.3211823	17.368265	12.002913	16.483692	8.4611597	5.5183225	8.8297682	18.891951	12.685854	10.739361	17.412645	12.199754	201.91844	82.973	26.079926	28.39883	44.018749	11.477516	30.882746	64.87188	209.19958	64.850471	32.143196	16.339731	13.34019	47.933556	76.774277	49.564892	33.304695	282.59766	310.9585	121.5399	30.519054	19.473408	31.302963	9.2114105	9.992465	21.645123	18.468729	16.67835	132.79329	11.7589	19.170706	2.6458673	11.31066	5.5548506	7.57198	3.5465806	1.5972954	1.8495796	6.5397949	9.1527357	21.433538	19.478251	8.8671675	8.9472942	20.042265	19.235416	11.030599	5.5515366	7.5344639	26.511992	13.737206	11.425989	17.578079	63.32217	42.647358	13.401333	42.943714	122.55029	208.72063	202.58121	174.66393	25.979847	17.539068	1.8492267	63.395496	37.276707	11.150724	20.182791	26.031466	10.132165	16.25952	11.230941	9.5177851	38.317944	40.661983	46.57362	86.951904	26.959738	19.110319	19.160763	21.859869	26.16781	40.68462	12.132146	13.836808	14.107722	2.4530964	129.7997	15.192494	35.46516	42.117023	5.2762218	33.585644	124.94932	4.9028983	24.610136	87.971031	26.64813	25.501801	121.96977	34.079037	13.402906	50.163521	22.385931	18.764387	65.462914	63.812443	40.096882	29.429445	22.153191	19.602221	19.982925	18.712946	14.948333	28.541334	36.652523	38.330582	37.223499
4	26.323772	15.500017	28.764883	33.754597	37.136257	9.3614559	15.070568	14.328822	11.687535	31.971657	61.183464	88.762939	20.373417	26.370888	93.566071	49.321758	18.597349	22.57114	14.001201	26.408718	24.244684	19.519836	33.169044	32.305573	39.714588	18.326496	12.519307	25.414177	67.260239	46.495815	18.974525	23.024921	15.690396	42.26725	17.270462	14.599723	12.410007	13.181763	13.685781	18.454472	26.45915	6.4281178	13.030176	10.499175	15.191911	16.303143	9.8767252	22.461687	4.2499495	13.774279	19.46607	14.484347	12.675953	7.9692364	11.634431	26.705338	21.307541	9.9277515	15.150955	41.404583	20.686054	49.893456	35.753815	21.347511	109.31447	88.339661	18.647877	35.274876	7.4713945	8.2348623	16.745829	13.0138	46.089409	12.078876	11.145173	11.118322	7.6482449	43.957893	11.594059	8.5632896	4.2027183	14.666281	13.952369	16.222029	74.194405	23.623388	28.745647	30.267374	17.314743	6.7837009	2.2262549	3.9808383	10.342186	16.7505	18.897017	79.384613	15.509416	11.192627	14.752355	12.532349	10.561359	9.4866953	7.0975499	6.9064031	2.8144772	27.638706	110.10051	258.57211	348.81769	107.81953	92.340805	224.59715	44.890339	17.336681	24.110895	19.177813	0.61216563	9.989542	8.2912512	4.053689	9.6896362	45.350964	40.866302	11.055058	4.8594289	19.391541	14.510175	14.563674	16.434954	112.20852	379.39413	152.6871	7.9711637	4.7495627	12.635469	74.613152	36.557499	44.289913	259.50409	139.15294	10.794548	9.4532728	10.760558	14.841644	24.207434	73.36795	64.172523	19.67445	27.936243	23.431202	31.620152	21.12602	19.251118	17.693422	14.311953	10.927677	23.937914	19.918251	63.85009	36.597301	72.166267	121.60699	74.770737	5.410778	1.3541297	0.870731	2.1199625	1.6007622	3.6822605	6.0522575	1.9840798	8.7958603	14.986369	14.693178	24.888851	9.3641653	7.4330964	23.214319	8.3386669	3.2651327	35.529469	25.027658	41.34016	38.057701	100.60026	12.634933	225.20932	89.827324	57.641109	20.454172	19.859652	14.782666	56.849842	40.63414	53.453789	17.469046	8.3732691	64.133522	18.427444	31.703127	4.5360456	9.8598604	37.78347	24.837023	28.627399	37.294426	26.440042	25.622091	121.37782	36.401161	99.251488	46.102551	9.6021061	17.274149	16.922945	71.171005	70.477127	32.140678	3.6350574	12.116555	5.8790517	3.1095676	1.9390821	67.782791	34.923382	33.241859	21.601978	15.371448	19.86459	48.512177	18.284945	34.056686	127.49	61.339542	5.7367454	19.583309	43.015507	65.046219	103.52355	76.972443	53.651466	54.408966	68.695549	12.902233	9.2793894	16.099928	16.269663	15.921918
5	12.354325	12.376198	11.218902	12.162126	19.103489	13.953441	17.857607	65.072243	31.564184	36.797009	48.492817	41.755245	23.627293	35.765591	43.989067	35.181248	23.337297	48.06929	37.763355	23.664829	22.1859	12.592848	13.889521	27.04756	23.42494	29.361176	20.563831	17.936066	54.680904	23.703918	12.546675	13.051367	27.568157	12.415455	13.570316	20.173702	20.583454	15.319707	22.209711	17.025221	4.3072824	29.474382	8.8741388	9.534276	15.076077	18.266241	12.986081	20.483192	9.9043713	13.981656	4.83922	4.7659736	15.65351	20.540751	11.159105	9.4642086	8.5119181	11.717501	14.426287	2.2438884	40.624058	12.824852	8.5271568	17.061432	67.645828	45.445923	10.111622	33.6236	32.967731	27.361309	84.393967	59.899281	5.9772344	8.2282209	12.926473	4.3220625	10.767009	4.6782789	13.928533	5.0718989	8.5345268	60.367741	42.375076	95.434517	131.64464	53.924702	37.727383	18.545431	10.767415	12.434539	6.2824149	6.2480173	10.341792	8.5882225	35.256252	138.25552	49.618382	14.02661	9.8662062	3.7413621	5.6914678	9.8384848	7.5696139	5.6786056	2.9317489	7.2957134	120.78327	128.47533	89.883919	62.342831	75.356087	47.266937	43.956482	26.955322	187.23177	185.95837	20.357487	21.412029	2.6514292	6.5572147	6.5847826	15.228612	21.41239	32.225227	7.2139778	7.3259654	13.107149	12.3268	43.074745	112.00357	33.192905	3.5697415	11.548637	5.4289656	6.2818375	5.8213434	13.409387	35.26152	204.13983	47.060879	18.375824	19.793232	19.213419	14.475802	6.1024532	26.138393	7.0260963	19.79962	29.012581	32.487022	76.124916	43.937012	30.10535	32.472248	27.135582	29.13134	157.79269	18.704773	23.071198	37.116844	207.82059	22.82168	7.0715694	2.1617572	1.1443443	3.0122893	5.054008	4.4288502	4.4709339	32.455021	64.886658	16.289875	17.924721	12.332929	20.649136	39.319832	6.2320523	2.1696961	4.7121482	11.431037	111.58671	14.813437	10.257695	18.028009	94.48381	32.294952	98.403282	75.028275	32.511726	27.475786	22.490824	11.815665	20.634197	10.743902	27.697231	205.05766	103.71655	39.162582	85.729279	44.398491	11.818247	35.558014	30.377378	26.201752	76.052429	32.049038	28.464975	83.584862	96.935196	57.437241	12.282895	68.952087	40.38805	14.397662	15.360727	22.626959	142.3766	27.856146	15.513295	8.7888241	7.4315839	2.645931	8.3223124	14.578567	55.937202	11.818747	22.047653	25.138659	25.140909	62.220551	21.549011	11.696011	11.507942	43.243217	27.091627	12.249639	40.117462	37.568245	12.694037	48.076141	60.664524	13.556193	24.508671	44.126049	23.98447	49.295712	25.542723	55.012283
6	12.703759	11.510089	13.261359	13.575809	15.346028	19.119942	10.363337	40.852707	30.568148	31.820555	55.089142	18.375462	114.4166	46.82563	32.730347	38.758144	14.907787	25.280289	37.070259	16.323305	12.372622	9.8652086	21.474699	13.508492	10.071346	31.387037	22.495998	19.04269	14.399872	14.77145	16.231373	12.703901	14.882421	24.063009	26.811808	28.087244	17.920637	17.4214	27.421314	18.441069	43.642197	18.964294	83.200119	29.188923	53.857677	20.968908	7.93469	26.948162	9.6097803	20.106539	4.0822668	5.3446751	10.709178	9.7307262	16.114389	19.234987	22.514927	12.03014	11.069421	24.82494	37.192776	22.335629	6.5896449	25.730036	13.758389	12.967047	17.071959	49.382309	157.48561	51.987518	8.5236912	14.643114	23.797146	34.827206	15.865798	20.003635	34.250458	8.4372263	2.1218727	16.251997	35.557751	90.60408	111.03716	118.44678	92.968399	85.568596	84.212563	31.675077	9.8913355	15.270619	13.937927	7.4298978	4.6739988	7.1461859	19.79534	31.883547	25.143478	36.186993	22.11521	13.080389	6.6583166	11.673094	4.6830058	3.6864104	3.1875477	18.665913	25.443949	53.57428	96.893761	60.299114	80.532578	10.952888	22.1241	102.77408	21.804289	52.111992	93.646729	11.173101	4.0906463	2.0411761	6.3938928	29.175886	16.230406	18.168528	11.714661	13.163087	24.954538	47.045872	23.06131	94.424477	9.3198481	3.3021162	5.4452467	2.4301414	18.990528	29.374681	7.8569674	4.596736	204.90279	115.02345	59.680035	20.271244	4.6461868	5.8562841	2.4081423	16.774035	18.952293	102.06686	104.77579	29.18837	37.295326	75.761993	21.95435	28.828691	50.781677	13.485822	32.155575	28.254137	4.1070952	44.296562	25.680656	31.420881	69.855042	7.9033427	6.15379	1.8162884	8.849225	4.8937535	23.389706	10.362249	58.847599	15.144001	38.110069	64.237839	113.56915	70.899185	9.7099075	1.426162	6.4282274	5.0307255	16.716497	8.2465296	20.849354	51.626518	23.516737	5.8768935	75.826836	150.51309	42.027363	59.201351	27.702051	13.211857	9.873579	24.689018	55.258141	62.560078	20.264292	26.430489	27.709393	22.91576	19.84063	27.574572	94.103554	60.428104	25.547558	26.560001	33.364002	122.02541	28.367184	26.308544	13.554553	118.5501	86.992691	9.3980274	9.4479437	33.068733	23.772554	30.842451	27.331598	3.3866086	3.9117906	28.670937	13.779764	18.741144	18.811508	54.44973	24.780561	37.539108	31.275366	11.912724	49.553261	31.484982	13.563436	31.602177	27.723635	37.464737	26.931314	113.18048	24.997709	14.706419	44.37978	27.731585	24.556263	17.247725	22.799517	24.978615	17.641943	62.074055
7	26.322384	15.29712	14.388818	20.44916	17.602259	23.067104	27.669767	33.758175	12.259542	24.975914	28.100985	113.24111	42.785439	32.386436	58.819569	25.316833	16.73992	16.3542	32.78973	15.407268	17.1621	16.630938	20.186274	15.053832	16.156139	15.224229	24.124636	22.910189	10.232084	10.740973	49.776409	27.548336	26.842474	22.817085	21.249281	23.964958	19.19989	17.823107	14.508759	21.084944	40.195305	66.25367	11.956702	19.680305	39.77203	6.3035407	4.5008888	5.348886	9.0107746	12.605827	19.399555	10.548638	14.332895	9.3869495	14.028021	13.36757	18.595434	19.372822	11.74691	16.095249	8.8846312	41.117393	7.3603697	20.483696	59.543697	23.903212	71.59407	16.455973	42.973446	22.022408	50.34866	96.608925	41.499481	7.8434448	24.890093	13.726215	9.1829729	9.5153513	8.2601604	19.547607	25.459881	56.26152	118.4411	133.34073	124.33871	117.69975	148.89273	139.60298	56.15303	43.106262	25.120205	13.154631	12.285966	77.288643	21.939232	18.550133	11.592672	17.102882	10.498359	12.914917	16.401072	30.02636	15.024477	4.12361	16.727961	2.4382091	7.8393836	16.638065	17.661896	157.88901	108.35769	14.804765	27.34067	16.373209	9.7450895	10.572665	85.713348	22.268185	4.8312535	5.514966	7.4708228	8.0568686	20.718847	21.060183	10.042944	13.842641	15.625484	15.655371	36.151081	18.383644	10.436631	3.0848632	2.8900218	0.45638627	25.27656	17.186197	7.1343937	28.234758	26.973326	3.8001962	16.281092	33.810314	12.229767	5.4589872	10.598184	5.5393662	13.620274	30.239233	23.959749	111.96036	32.954781	38.550491	35.592064	23.166475	64.668312	18.226774	14.73094	12.315388	9.5342321	17.020844	33.2304	16.771242	23.7227	35.543655	16.34049	11.966751	14.280368	24.512976	6.92871	4.9123049	10.670618	13.928831	84.656219	82.460129	19.811722	190.40968	93.691223	1.0206407	3.5157683	12.029056	37.321091	147.42345	36.338833	21.345716	17.871891	15.862624	94.902184	3.7412446	26.535685	32.583179	33.991642	13.047211	34.304199	22.291727	54.09827	94.395676	41.402119	35.699177	9.362009	109.94316	68.601112	34.898293	36.123707	31.541128	35.76778	53.587685	29.292736	5.1519113	52.06599	23.752022	5.7649999	8.9290466	4.9684963	11.371836	24.999727	15.611263	15.225068	24.33659	10.781617	65.540558	9.2671003	16.930431	10.462555	6.4105649	20.988789	63.893021	20.631939	22.362619	22.783783	17.925632	154.24159	70.418114	13.335429	38.190609	19.279789	105.43465	60.995972	16.337013	116.66425	42.347408	17.427076	17.088524	43.618576	21.980093	82.657768	36.336628	18.64637	7.2214146
8	35.709156	10.974231	13.779148	35.080593	49.679554	63.543636	80.862434	38.452904	32.608738	29.550264	17.441143	19.203169	33.426765	22.87513	56.777321	22.902124	21.585747	11.604868	54.010014	57.079277	23.102264	10.398622	27.635712	22.866802	31.672895	58.653774	45.053806	28.302143	13.147014	20.991022	58.356171	30.756496	34.315956	36.234177	11.020686	28.82909	17.079067	35.299824	99.658241	26.786213	21.65564	32.497952	9.5325718	82.947937	55.46804	27.242022	4.7430849	17.741776	19.996429	9.1016617	9.7632999	11.03793	7.9329925	13.867857	9.9546824	12.717096	14.573499	43.549526	26.372734	18.543043	14.351898	24.958426	23.184502	22.847319	155.68953	11.580729	14.226703	35.635715	13.561645	50.801666	46.064938	9.5297422	13.85279	12.818393	18.903116	19.653164	8.2593355	16.844238	14.998224	13.978345	4.3786387	45.093899	100.98013	115.65108	137.59006	110.45609	122.69989	104.36607	32.378902	27.24231	66.868477	32.598141	68.030022	25.196695	8.0092516	11.635925	11.30513	17.299471	49.229725	23.699652	8.8210421	50.326458	7.4942622	9.3736544	2.3491948	4.9759078	15.507812	15.233984	16.458185	150.85986	54.429081	12.453151	79.737244	68.40802	23.577122	21.1422	84.270477	185.76942	6.9001956	12.623602	3.657306	5.8310432	5.9582262	12.243526	13.682295	30.091881	56.571476	14.008175	15.976977	14.351142	2.9313884	1.6362541	0.20398323	5.4592094	31.991463	91.309013	30.088423	15.604971	22.715483	22.216553	21.321224	19.889547	11.751808	9.1706734	3.5342126	5.1044054	9.4672508	26.255062	70.926041	32.399551	21.301268	39.562378	30.922266	185.32004	65.373154	10.473596	19.37742	138.08409	43.346928	11.425082	27.903261	36.885208	27.163916	73.420723	26.335142	36.68483	47.879326	17.578039	12.842587	25.449844	61.487427	15.310933	12.576756	14.659422	8.966466	221.89752	114.47617	5.0826845	9.3993921	9.6568222	47.920887	57.822445	7.0871983	35.150818	8.0486689	1.4767641	21.67	11.393882	12.930685	9.0472231	5.6594353	7.0824485	5.4484644	15.172017	38.509594	98.299698	29.787914	4.8320951	26.192226	18.537146	3.5302289	15.296989	24.804474	29.48719	27.23152	59.974213	24.797617	9.0816212	43.68824	1.7651359	10.694407	12.055014	9.1312599	34.944241	7.5696177	32.735264	24.489614	8.8245325	78.798737	7.1675925	5.1106515	29.63834	16.603638	21.766357	76.905319	34.278538	27.841707	19.805962	49.585339	11.083688	122.26767	153.41754	28.477383	11.686652	20.018133	39.214855	14.779894	14.342381	94.595558	19.319973	16.386431	12.8736	87.761673	9.6445999	14.145296	49.28418	26.087364	99.847015
9	12.260013	11.696515	1.5620443	18.206577	40.626556	34.520809	94.579994	62.966007	42.124928	16.926582	38.547405	26.443842	25.751623	25.678074	69.146118	38.570229	41.323933	22.010805	63.775631	39.926331	20.888023	21.51726	40.161568	53.553204	19.190989	28.147455	22.292593	34.141609	21.711912	16.735809	21.425192	30.93635	29.918112	60.87014	18.569288	17.363281	17.862574	21.599949	21.301512	17.136599	13.959588	38.39254	8.1673279	8.7577162	6.4859543	3.9227908	21.888882	38.670418	15.781167	13.460114	21.780476	14.402478	14.484975	25.227058	37.023979	13.715175	11.389054	46.227844	21.640942	19.360846	11.596118	10.664445	18.466829	13.486543	0.88948798	12.239269	12.817456	3.6743782	8.636488	27.710592	19.175915	7.3479156	77.230019	24.981554	15.264622	29.691359	35.60532	21.386621	36.481834	36.788105	29.738436	63.781631	98.726471	119.66177	159.75172	122.03602	125.11792	59.232189	12.001469	48.845314	18.832602	11.414406	1.36768	39.405193	16.442772	21.28828	27.557619	20.878099	14.117269	36.673885	8.797142	16.600838	9.8773346	6.9739051	7.7765284	9.8798256	20.1264	6.7648926	10.037537	46.166801	12.17438	11.353402	122.48676	25.200113	16.754915	15.897592	23.781797	53.800652	13.268508	98.237045	60.861465	22.786699	7.7762628	50.198704	17.690735	6.5112844	75.603798	25.730618	73.772446	89.097061	10.761539	2.5391824	1.8448666	24.018076	9.8408289	11.251227	5.216536	55.522926	13.636024	17.192808	80.226631	52.049046	4.1819191	4.4050517	8.2735815	5.7100463	2.5533917	13.844328	27.896963	18.800816	146.42543	112.83702	5.8599796	72.80397	17.163998	21.695309	40.975769	130.08604	67.980728	53.437809	74.597305	43.208294	12.228632	19.710878	14.048001	71.417709	22.240826	10.952344	23.949265	12.929052	7.6627874	32.519524	8.0815411	8.6499004	101.98785	215.69727	26.869648	5.0386066	34.305958	31.190643	13.009596	5.9429216	5.6106	30.436325	19.724016	91.629715	190.86708	52.601322	60.096874	23.095892	7.7788119	16.339354	5.8858747	8.1307011	13.72269	27.174274	73.642303	11.685106	23.851358	3.6467679	14.333118	22.676737	16.443304	44.966896	14.899405	9.6159706	17.614403	53.820652	19.366936	7.6869526	11.352113	11.763915	17.774321	16.536186	63.276089	68.507133	84.799126	27.233606	13.577402	20.39439	10.475096	12.113086	10.976638	29.465797	86.62252	25.52206	14.249254	23.934469	13.669732	37.808132	37.006256	167.85828	32.83202	24.583387	19.694626	15.271161	6.6609159	88.26506	11.672701	13.258362	6.9558473	10.249422	3.9255595	12.470945	21.308668	26.321533	26.343304	86.322113
