91	57.587349	104.55374	80.412918	43.256573	33.047455	67.930534	112.99008	44.323227	15.072142	17.112717	14.251673	18.186275	18.255186	19.631477	21.691404	29.186573	26.87542	21.781902	14.902377	42.351501	30.435678	5.2411165	6.272121	26.003544	45.536598	34.294437	27.318903	19.924248	36.078732	25.849981	23.10293	32.456711	34.502277	15.150115	33.113136	38.573231	16.25511	31.952831	61.596657	15.734556	14.104263	21.776104	48.587482	72.196068	62.512272	30.705053	42.883606	16.725569	8.8937893	13.119773	20.298285	13.030452	30.95553	29.403578	43.748936	50.23782	34.532536	95.641197	49.613407	35.797466	33.058807	48.667038	79.814522	67.288589	46.465282	23.450649	40.333382	36.6381	26.73913	24.452946	23.048044	24.51354	37.81044	55.929291	53.835651	34.654362	234.75021	100.6807
92	63.353611	76.384666	49.192066	37.52203	31.438049	6.3694129	45.508209	24.89916	18.283321	15.920896	19.569883	18.562439	23.500835	27.610607	17.102451	14.427007	23.63592	23.83964	48.508915	108.85609	57.552887	7.5335464	6.1828699	13.966468	22.123857	19.551838	18.938578	19.053993	13.282294	14.346622	34.555538	23.719648	61.228123	39.56348	22.818052	19.729256	12.895314	40.924725	57.062847	14.885628	28.017603	26.31311	13.565959	32.806637	58.511753	38.325203	30.226923	36.567863	47.688782	62.175304	22.099043	17.691521	47.663105	49.070049	69.160057	76.824707	32.222092	63.769039	32.25647	22.926184	29.269781	15.798422	60.305439	82.198463	107.91803	138.20493	166.04849	39.979748	23.509996	21.040918	19.885406	9.09237	40.025127	28.447418	8.8748322	16.590294	29.460121	69.12178
93	214.45364	83.535004	32.700165	94.551392	66.334549	5.5096502	19.449484	27.163074	30.621172	20.934944	21.835114	26.325623	30.901085	23.848549	6.3747129	12.610725	21.849295	40.569977	50.665573	86.890045	66.202843	17.195673	16.87009	20.180843	24.84618	12.796361	12.821292	12.13102	9.8594799	19.271759	27.42457	19.122665	30.637896	42.23275	25.46106	55.39677	60.333904	43.137856	33.572128	28.811399	36.252312	11.97555	15.865622	27.235136	33.216934	19.497269	22.462677	25.276201	21.014103	12.4506	48.39027	42.064957	24.90353	34.71397	33.709515	40.925457	21.881702	26.783516	57.282509	20.630836	28.622511	15.306009	16.513521	41.881775	142.41977	32.082058	40.83485	45.011478	30.318941	52.922722	58.549824	38.9049	24.562771	16.135136	9.4226799	12.149858	25.339891	28.279482
94	161.71658	107.6956	29.380289	27.766651	22.128349	19.742395	20.108751	41.5961	32.013966	15.784599	12.111162	16.346901	38.933212	23.188459	16.457258	8.7893257	20.113342	51.054264	36.132423	32.053493	63.591049	87.628456	4.3497715	11.98496	15.749713	19.535061	13.967448	18.428261	21.770872	18.792427	16.958874	32.448574	45.505619	84.914886	71.479721	136.58075	131.91595	29.124113	29.869181	43.37883	32.340591	12.954374	12.365847	15.509838	22.863224	21.808535	12.385655	14.946093	16.516558	89.684464	124.55251	143.55876	89.55748	85.219254	62.955078	32.397449	15.587897	20.073557	15.368405	15.946223	23.556686	20.438805	23.569458	38.523167	27.801838	17.376667	42.429958	50.44265	36.701897	37.207275	34.502121	29.012936	18.408474	21.289198	30.576084	24.127562	25.844419	33.518154
95	27.120413	23.423946	17.378735	29.653032	22.734276	18.835108	28.017555	25.298035	16.819866	18.789871	11.959383	14.38873	22.005302	12.38561	12.245097	31.118046	29.023998	37.939968	27.116707	37.301544	79.286987	94.180573	111.18645	29.128883	18.435217	17.847128	57.641102	76.176949	64.458206	47.792431	61.537552	60.287487	36.288971	38.667324	115.21333	137.79515	83.918251	29.223173	29.655098	30.887127	34.760357	14.976501	12.183146	12.616781	16.260006	24.434484	23.561285	15.653052	27.936968	57.613571	99.049377	108.28797	94.082916	197.10745	118.32841	17.84796	23.742517	35.216007	16.964609	38.607796	37.415054	32.623524	18.877192	22.748695	26.553251	37.64397	40.054829	30.412819	13.285786	13.813509	14.798687	19.27219	20.094307	22.54077	27.104113	31.467375	12.74685	28.27887
96	19.881565	20.279093	17.382364	18.891354	35.876011	32.005569	35.121067	32.219685	25.301641	22.462835	16.945219	20.612778	16.042776	17.308933	65.628387	129.66492	68.126381	35.58884	32.785385	68.575768	57.807926	35.131813	15.918588	20.894451	9.9317083	19.603964	49.976021	72.217148	84.749474	42.704769	46.295547	62.806854	79.331635	79.693886	42.000492	33.635487	29.84771	63.560955	34.497116	27.21912	32.336876	22.853571	18.392015	6.290935	17.549227	18.74427	29.021816	34.677387	92.537842	91.030968	99.87265	84.643372	82.869247	113.91186	60.036713	18.013103	21.324684	22.126511	21.914072	84.87709	65.674286	60.074917	21.434477	17.923988	18.896173	29.483055	40.619179	34.134476	24.412329	16.972197	13.945976	10.57332	27.145464	29.518454	17.907505	30.500523	39.791313	37.471458
97	21.165318	14.873159	25.215643	32.998844	48.503792	30.236643	28.165874	36.149616	17.949215	18.111786	11.054688	20.362663	21.128971	25.092077	64.963875	68.331528	55.170517	38.003052	57.529026	81.373749	42.154034	27.818438	33.152824	25.095339	16.740833	24.613617	42.538101	66.082596	101.33861	47.948498	40.205212	57.149517	51.615494	55.334156	23.710726	24.108553	42.504742	37.957642	36.469986	33.113083	21.04952	21.4228	11.765391	25.304066	36.982872	26.869606	48.83305	67.573311	97.304443	70.593231	51.46769	59.40667	75.610069	84.550995	82.654968	47.582188	12.994455	17.056517	103.54028	61.34531	79.494415	47.418465	53.993366	34.760326	17.218008	26.43368	37.846756	35.141293	34.404694	22.359364	23.866758	23.151545	21.763645	22.737955	19.369381	47.263264	41.856873	57.18335
98	12.875189	28.17281	60.57029	29.570494	26.520216	16.815729	9.8040295	10.596642	16.419781	20.202677	14.364078	12.473311	15.542538	19.043446	12.459692	32.660736	60.807495	30.29418	23.737579	17.192812	18.625925	12.897102	18.963226	31.827574	33.356285	23.58584	18.989578	33.277065	78.580254	73.681213	31.823832	39.269417	48.196926	65.81543	74.211311	56.268711	140.77887	104.79092	37.462341	24.15834	41.470245	56.569397	34.029083	103.49261	109.30137	178.90904	136.67709	133.33873	114.20882	52.053749	40.765968	40.917912	48.136265	62.289276	28.462208	33.008232	66.003952	63.878635	58.202095	18.688942	61.475323	47.938026	27.996746	23.256313	11.995087	35.213844	39.150879	24.400976	24.656132	17.833714	23.892887	27.66642	26.657421	16.353676	14.570255	18.337673	32.930351	50.879261
99	27.978971	65.745827	52.090649	11.451348	15.824174	9.6072598	11.250758	21.185144	16.110552	16.149158	13.211506	10.580354	22.69792	20.257107	26.200867	28.852476	82.364021	54.582977	18.717766	17.232046	29.31181	21.798607	14.604884	30.565027	33.05188	20.78565	16.786264	21.681931	30.387983	45.107555	24.552204	17.311325	12.997907	13.144106	44.369633	54.842728	79.503883	52.07074	19.892838	11.334489	133.63782	184.88594	167.50215	116.45642	117.62808	169.20715	113.62005	43.695881	39.077602	30.620419	22.099911	40.891705	58.65493	21.048676	12.198712	24.008389	68.991379	86.673225	35.061546	21.507065	34.498989	37.294529	46.989441	18.427574	36.557655	10.528459	10.959711	42.278172	28.630774	17.496384	22.010374	21.918201	16.448036	9.182847	14.77727	51.027622	110.90561	57.595985
100	38.402077	34.756809	26.766237	33.422928	17.316948	21.17421	25.773712	38.109264	27.846407	19.108093	22.84738	18.916042	17.906319	45.084526	49.287331	22.022402	38.332764	65.984329	16.986761	19.237698	27.173134	17.506147	13.228662	39.75082	36.54266	35.908482	28.912434	30.666811	20.59164	50.645203	35.35284	13.265097	18.790892	24.975037	24.451279	48.430111	87.707397	47.825027	19.181471	19.146454	20.95599	86.137466	153.03647	73.45089	30.77284	40.970802	68.363312	45.599823	36.51466	27.418818	50.788822	91.084404	58.923622	19.629721	14.743821	14.946428	35.399345	63.775566	34.544998	11.362665	7.0978928	58.243572	51.80521	38.55759	63.564255	29.92293	25.980284	36.860001	14.815564	7.9923224	31.955725	17.407225	11.931309	7.9352317	42.95953	216.09372	127.47826	81.316437
