0	14.608866	10.787406	18.988087	2.758678	15.174959	19.494728	28.974741	41.669964	10.400751	38.336037	21.077311	21.154707	20.411175	8.1222563	1.1214907	6.0376678	7.9756041	10.799088	11.131336	16.994223	20.891739	11.478872	9.0302811	13.715091	27.163553	7.5447054	37.079056	4.8211784	10.667253	2.4850445	50.107445	3.9338086	18.248014	19.782326	17.128054	14.446136	21.112324	11.645072	13.202825	18.530573	22.909899	32.153622	8.273365	11.326335	9.9479542	11.27616	12.522495	3.533092	25.815439	24.566978	1.0066012	0.40593806	3.8583651	25.599958	23.21995	23.657812	17.594908	14.22785	5.6011329	5.4355488	7.8531995	19.044207	7.4270663	18.090506	1.6699502	2.4807441	16.146494	11.587557	4.1798201	13.346327	18.472029	12.302828	8.3583908	17.761229	5.9885907	11.084276	13.417923	8.5947266	3.9413509	11.845459	18.4063	13.073768	4.2541332	1.6174288	17.658674	9.8561192	1.0652868	0.83466858	17.38378	9.492137	3.6526434	19.169487	13.300447	5.3159542	18.551754	16.964996	5.9962945	7.7367682	6.3961997	14.934491	7.8780622	4.8461695	1.4833206	8.3533077	3.8192961	4.5779042	3.4961181	0.39675215	1.7525945	1.3870867	8.7372293	11.880531	20.183172	19.305765	3.4289174	12.755458	16.035034	10.047517	6.83812	8.8666878	5.28931	4.6047587	9.9455709	9.4452152	9.3444653	7.0579243	6.0474272	6.043251	6.8880973	8.5248413	1.0402304	2.5561366	9.2855062	1.5630015	0.18392733	23.953735	18.045168	0.55811244	18.148685	22.49708	17.14683	0.77775776	14.390777	9.4361534	5.6959395	3.6611712	1.5768871	1.5384179	1.7869331	2.4316752	2.3174109	8.7383671	11.177082	3.8188303	7.4857073	2.7053995	4.4111114	3.6960297	1.180099	4.5432501	0.71968341	5.586823	7.6901364	5.7467413	3.4875789	3.6676817	5.7394295	7.9819422	12.721544	19.808544	19.149153	16.181238	12.885876	16.241484	22.011496	37.210285	31.354355	15.499193	17.23424	12.169364	9.4765387	17.510067	13.079873	3.0021455	5.5492711	14.934363	5.9615741	20.012293	12.235939	15.834392	22.527866	8.424242	13.232094	15.551761	31.620722	25.764616	9.3153629
1	8.9893665	2.8007591	1.7606653	7.4077787	19.604713	21.195524	30.374126	30.653482	11.012166	11.725581	13.034447	26.339489	9.7636509	0.53317863	6.1298051	2.1515253	15.710442	14.511067	12.946611	18.292257	19.146025	14.01132	3.7126555	15.400399	26.37719	6.0330563	10.545075	0.57074779	13.490347	23.780735	31.246311	3.5986183	12.544222	16.711946	9.6242476	11.825895	13.512948	13.376579	11.640976	15.690207	11.605681	12.067855	15.662096	10.140669	14.908288	12.701746	15.287114	4.36481	3.8235822	7.4534416	3.1149325	12.475686	10.099907	27.285477	31.256536	14.502123	12.441674	13.18728	0.59460676	3.1719875	7.577486	30.991711	41.656414	33.689491	2.1746492	2.3498302	15.161509	2.3805599	2.3378625	22.336662	10.402933	18.482254	15.432974	5.3978243	16.354261	11.43761	10.46595	30.649355	12.481569	1.657142	13.753757	14.917632	16.580742	20.148956	40.664852	0.9670369	1.9219267	2.6818085	9.8143549	0.59576577	0.88667774	0.84248799	10.243666	5.1531634	4.2573032	21.185722	17.594805	0.62610489	5.7001557	12.487904	10.161046	4.7298045	1.784394	4.9822884	1.4966444	3.6062899	0.19049364	0.3176274	7.9530702	4.353868	10.523231	18.027658	14.23001	29.104229	12.629354	10.383897	11.867468	7.0364265	9.1555767	9.2386351	1.7479681	9.1527605	13.97344	9.8332272	11.687776	9.5430813	4.7128	3.7494702	6.7110014	8.0194054	5.5100951	9.5411053	10.135909	7.3769116	2.8109047	3.2200475	7.5877333	0.77579385	7.3824201	4.4734621	3.7641315	5.8961482	1.1599567	2.8796716	1.2280911	1.0257869	1.6288776	0.69894797	0.66241783	5.1261754	2.953398	4.9015512	5.8600855	4.36099	8.9277849	2.9532449	1.6222852	7.9540148	8.3859987	6.0962758	1.4323363	3.0576394	4.5979428	0.89184427	3.3631644	8.0884113	9.3777466	16.127316	15.717566	10.381908	12.081076	11.255784	7.9705796	9.3353949	12.68923	18.124706	30.519077	22.523949	19.971712	12.223189	11.384238	14.233767	9.8383598	11.575525	11.031734	3.3421552	1.8012229	16.08935	6.0619025	5.3196535	4.7803888	6.0726442	22.942398	27.435776	15.797091	0.455634	6.7907438
2	3.4348426	1.0407399	9.2626944	21.400961	24.253584	25.486811	21.554142	12.857656	6.6466379	26.041857	19.060278	14.427953	5.9396496	4.3005047	25.217976	7.2983899	10.920214	13.893744	14.187573	18.377071	15.446079	15.712779	14.901462	15.722519	15.029054	7.082437	0.86793089	5.9056716	23.945103	32.651104	31.608717	28.091246	0.78436637	11.632466	2.5370133	10.126709	14.650916	12.291737	11.347519	12.020962	17.376951	17.441864	13.843229	15.158202	21.039799	13.104681	13.059887	18.723915	7.654635	7.9656334	14.401751	11.226222	11.350032	22.233471	11.088072	12.259033	15.849802	18.19569	3.0566764	12.996151	31.664902	61.639668	46.012615	25.820896	29.465803	23.118647	21.452814	7.443397	27.441082	15.391649	2.9084628	6.6830196	15.398418	0.99156779	3.4713519	8.1220493	16.481777	40.917645	49.575161	22.450598	12.028358	13.853382	22.227364	44.811543	26.674297	23.828199	27.311098	2.3378642	0.69032067	13.889986	2.7173786	12.947643	3.5082841	4.9869366	7.8477149	13.050241	9.164031	4.618958	5.2253656	1.3230423	19.224617	11.379016	13.977794	3.9462857	11.384513	4.7580323	4.3724227	3.376626	7.6054802	11.934549	19.777313	24.123198	30.02051	10.228038	2.7733738	3.6718438	3.9669225	9.5377131	7.6113172	1.8931649	7.7355371	11.156341	14.470921	11.08169	8.8243637	8.0671902	6.1076303	6.6280837	5.3836012	0.82694113	0.88652927	7.2934794	8.2193308	6.8526053	3.4062209	0.58669734	8.7030954	4.8282442	9.2242899	6.0863366	4.1346159	6.2736459	2.8277454	10.346229	6.9743118	6.7587109	4.7151499	7.7503834	6.8015952	7.8160343	7.6829734	7.1853223	5.0649509	5.8213062	10.48005	5.2930198	1.7552816	0.52448881	3.412838	3.5093141	3.4831471	3.2244551	5.0843067	0.61808503	6.718605	6.6995645	10.003043	14.431726	18.120314	13.745857	10.67728	6.45295	5.5701809	20.418007	15.292538	19.269274	21.143822	14.945973	15.874632	9.2250948	11.162352	9.9239388	8.5277691	0.90800714	1.1457573	0.74366778	13.06768	14.484585	4.707181	8.0675659	16.918081	23.925884	23.854343	15.844894	5.1294799	0.9174093	6.1804996
3	4.2589231	10.973075	17.631531	17.43362	6.6368551	43.951263	20.50371	12.599	11.375604	38.781109	22.191078	3.9943421	35.662487	29.95545	11.141912	13.935786	0.58997303	10.705162	13.649527	7.2687011	12.46616	10.349372	5.1399713	11.424194	18.117058	11.730285	8.3619633	13.350431	34.215164	15.108337	25.531342	20.432457	8.4826155	47.078838	25.549677	1.1166319	15.135946	12.603703	12.114038	18.683149	19.007977	14.970371	12.852291	23.621799	22.396719	17.978399	20.480675	26.822981	28.298748	19.760227	12.935939	17.25625	20.9452	7.9231415	10.890346	22.824007	14.703532	7.0334616	2.3529785	26.429626	65.307762	23.839914	1.9749986	0.34323975	3.6466968	0.5314098	1.4901454	12.446507	0.88259387	1.667057	5.2116122	12.281212	10.624784	5.4023614	8.642909	16.339357	22.870125	26.063448	18.393471	33.007034	26.728277	14.985462	23.025269	23.379892	15.542035	4.5598869	26.696875	6.9973679	13.054078	3.5565517	31.377991	35.885303	30.215055	18.576952	35.639664	3.5694056	6.055953	0.82215858	1.783704	6.4822259	1.683483	2.3773382	1.336872	11.559608	10.348626	11.157806	13.7278	11.936954	14.839284	5.349896	10.944427	8.4634018	3.8555686	8.6302671	11.424917	11.821678	5.8238645	10.327699	8.2002583	3.0974627	4.1941967	10.296729	11.395031	12.768677	10.302806	10.698796	4.7822828	9.6747713	7.6217504	0.90417039	7.8522234	2.2868004	2.3360288	5.3229918	6.2365079	16.042475	5.0441685	6.5480609	2.5904346	3.6294782	4.1170373	3.3843167	1.9671912	1.8406039	17.542339	17.66679	3.3754148	3.3288863	7.9022288	10.493692	8.1477919	2.449929	10.355156	12.206101	11.3674	1.3591177	0.81730163	0.90257466	13.596831	0.31705478	4.8138361	7.41467	11.361812	1.847345	5.0397491	4.1519389	0.55824375	7.2487621	14.538651	11.371129	7.7427115	6.7314739	6.9129906	4.2838678	12.855316	11.690051	9.9405136	36.135563	11.544102	10.546863	4.1701407	9.4211626	9.1989784	7.627368	3.6801405	11.432787	11.440203	10.367412	10.216944	17.240065	13.776033	16.237341	7.3563457	7.2192769	4.0298266	1.2098409	8.3964291
4	15.979966	13.929107	22.336426	19.949341	6.7319446	10.582861	15.375525	13.161174	21.788446	29.801649	18.10737	2.1573324	28.766922	8.4075317	8.3113976	11.228681	5.9089231	0.69227499	3.0127523	19.995958	22.274403	33.848854	22.546471	10.836431	13.716552	13.789104	18.590992	14.936426	26.270561	22.376289	2.4419425	1.2624086	22.035553	42.087975	12.176655	24.50799	14.472878	1.7069016	2.235954	13.699666	18.412766	16.7577	9.3997459	18.523464	15.614075	13.725602	18.558884	19.702209	9.2914715	9.2026625	1.718653	22.957235	24.683762	12.696643	26.445356	23.674295	5.6291928	2.1141546	60.640182	22.147007	29.194099	9.7379036	8.9765835	7.3424616	10.2616	7.8050218	7.9846182	14.157022	13.457747	2.2388465	3.7401965	15.968275	11.180081	9.8178244	3.2486598	2.3847315	17.048109	11.615366	9.1841841	9.3618021	17.81493	9.1256285	6.7943225	1.8059493	8.1991768	8.6628714	21.040514	11.908395	4.9834642	2.0786548	4.542428	4.0035863	23.11661	82.119705	27.706783	10.800683	18.072552	13.103726	10.747162	11.758934	5.7206264	5.5532022	2.4534061	5.9292006	7.04387	9.9332924	16.184082	2.7543213	3.3394659	2.9074638	11.890488	7.7853713	8.6415691	6.7201748	5.8550272	0.99756658	8.3935881	5.4399586	4.1837378	8.6426888	6.020277	6.0780873	6.881907	13.142632	15.790743	6.8789072	4.0894308	6.7229142	6.8632135	3.5048852	13.075924	7.4753242	6.1179395	6.5648084	4.2551231	4.1381106	18.295795	4.5711226	2.4499118	3.317379	6.4806371	3.3074288	1.1312647	2.9081798	3.0486219	5.7741599	8.2676125	10.622522	3.8096192	7.5778556	6.3765225	8.3726492	8.6785555	10.77318	11.169186	6.5384169	15.326025	9.2528896	0.42141736	19.432987	1.1866622	9.2816143	3.1005018	6.9471869	1.1708591	10.157397	1.3314872	1.7545916	7.8084865	7.3250704	7.9897046	9.0575075	11.845754	10.11632	8.2346401	7.4184241	1.1600151	9.4228678	15.897817	17.014561	15.152826	8.5498543	7.193099	6.8711925	6.0326018	2.9213791	7.7192664	9.0782738	13.975616	13.377337	10.499464	8.6043797	6.9897861	1.7143151	5.5967836	0.99026984	8.7751179
5	16.366413	21.722401	43.585457	5.8084502	2.6126101	17.010559	13.254192	7.1683049	9.9172516	31.61265	21.493605	25.514025	18.803316	25.646824	15.518435	35.896152	48.015739	23.482334	21.566841	8.6621637	20.515581	9.6958103	7.9676323	8.7912922	10.225448	16.703224	13.131164	20.377457	9.0055447	19.785444	2.4651852	2.4218926	26.539675	21.641445	16.829237	2.3533981	17.9006	7.5218282	11.501223	10.520418	11.788851	31.884954	20.598059	12.988619	11.085305	13.978393	13.097502	1.9701358	16.612684	15.848049	10.829537	25.151159	6.4132051	24.486494	45.727673	51.435997	1.8460343	30.346769	17.659403	1.2396567	4.5240536	16.964079	11.065102	16.158728	14.167848	4.7244396	24.79072	19.394316	14.195535	22.830751	15.743691	15.256945	11.286636	9.8890562	2.1350625	0.43628624	4.0319262	10.460226	8.2823849	9.0440903	6.6967731	0.2001338	5.1407928	12.404136	6.3637781	14.539424	42.134598	45.555668	6.9794712	22.990816	13.047555	9.5673618	13.422632	20.530575	39.850754	29.328094	22.585077	10.194773	10.902495	9.2147188	1.064378	9.0287027	5.5836196	5.4192228	1.3863814	4.5628986	10.157963	14.857948	2.4470422	8.4005213	10.811308	9.7445555	1.2081697	1.5807402	9.5195723	9.8802567	9.5616264	2.9102514	5.3430829	5.0228133	2.852576	8.8926973	7.6692257	11.96249	7.9323063	0.9327023	4.694077	4.5291867	4.5682998	4.1863298	4.6936426	12.611234	6.0751038	3.946902	4.1789584	10.624182	7.3151131	6.4980593	4.6280093	3.7301435	4.41576	1.6600193	4.883522	2.7982776	2.8624673	3.820487	9.1565619	7.7470946	7.1686797	2.7808318	3.0706925	8.0109673	10.646844	9.9181652	7.4599423	3.3047173	4.733222	1.0176665	13.814198	25.433931	21.410988	23.681599	2.8434625	7.026154	4.8780694	1.1502051	3.0974777	3.2087195	5.5793996	12.750705	7.3141394	4.4973397	14.441241	15.810312	8.922822	4.17349	13.640224	15.408719	14.793058	1.7690308	6.8231421	12.946807	13.89848	13.251922	4.9573197	5.2700486	8.5672359	5.3276739	2.1631622	2.9484015	13.338529	4.1473265	6.5267839	9.2312927	8.8040514	7.2315221	6.8989615
6	23.899336	24.669039	97.33313	17.072226	20.096615	31.657587	33.713383	26.474333	41.648968	12.65133	18.69463	24.71339	25.047098	5.1551676	0.54793406	7.1565881	33.033207	30.004923	34.904873	0.58227092	3.3141961	9.2985535	25.843184	12.827943	18.01889	2.4083471	6.4704242	2.3644385	5.7062893	24.29888	2.2079656	0.91605628	24.93947	76.617332	61.49736	26.587698	34.098782	6.1990256	3.2260935	2.8319871	3.8648217	29.969048	19.06683	2.2982147	21.294771	13.186972	14.199007	2.6663432	0.72757167	20.24962	34.036758	15.656171	21.459448	17.065517	63.593018	9.0067034	4.6862793	2.1871779	12.921093	0.67107165	1.581661	16.690262	16.059923	11.758015	13.063226	10.699908	16.547056	13.750714	22.8391	19.8689	12.603789	16.389767	11.498378	10.68696	7.670146	11.084943	18.752703	4.140871	9.4179668	16.169167	8.9511366	0.66095769	4.4232035	19.754717	26.419296	43.26133	37.39996	37.546211	26.560226	18.38809	24.099304	20.560669	1.5915493	0.68994409	22.490252	0.29700145	27.913536	12.910578	8.7616062	9.045825	12.781232	4.473547	5.926682	3.3402841	9.5472383	5.2348557	5.3710437	18.260458	12.042357	9.2254143	9.4728355	6.937202	4.5263715	3.1024873	6.1077752	7.043622	8.8052883	5.4482279	4.9035425	4.0129304	8.5465269	10.05211	2.4163654	5.1215024	5.7939272	3.6082284	4.0113707	4.2260518	4.8531675	1.6198984	7.0323267	8.6053696	7.8940034	5.6458559	6.6367202	7.472054	4.7962456	1.3241166	0.85205418	4.7895155	10.958931	8.3770809	5.9009695	4.6974597	1.9061991	2.3922579	4.6388121	3.5680656	6.9089079	9.1777859	10.413146	8.5945826	8.836688	14.928241	10.956383	3.0172458	3.8715603	11.803093	26.045771	14.055952	2.0801682	1.6582296	3.0072706	1.6448457	3.3989165	6.2401805	10.658093	7.0571747	7.5836062	11.491506	11.111478	6.4976392	11.304022	11.991407	11.69264	17.951456	16.326242	3.5222614	7.2650833	7.1868196	10.582522	26.093792	25.189159	18.757202	2.745043	8.0572701	6.4384842	0.57339394	5.1674666	12.521057	15.915643	2.9613769	12.264253	9.0421534	11.263775	10.236151	7.6323504
7	17.192337	25.480379	2.4870615	22.117224	64.892212	55.797218	45.47533	20.334295	18.768742	0.75808543	18.570225	13.412007	2.4023082	1.2872533	14.775307	17.004282	6.344892	1.7412419	1.7626606	0.69154054	0.92686826	34.019932	1.3859204	3.7357688	15.821183	9.305747	5.4436717	17.069742	30.863695	5.8414307	1.879117	0.34433708	12.685915	21.12112	69.501701	4.9011374	30.555922	24.554718	32.577744	8.6252718	43.168732	28.974951	17.415277	25.746792	18.931684	3.540164	4.4056525	0.24679308	0.94228411	18.270885	17.104254	22.41964	21.075678	18.088449	13.523937	11.574782	15.434339	4.5674758	4.4642401	2.0496216	2.1631689	10.548522	6.6377764	14.383247	16.725842	11.870922	9.4163122	22.295935	25.298918	19.939013	17.506029	15.597895	14.05588	11.820996	19.304304	28.841976	21.493572	19.389931	31.129742	18.740154	2.9989989	3.4339678	4.2592049	0.43488947	27.644749	33.941372	33.154648	19.814135	18.689667	22.210073	23.954079	5.5408287	4.5621738	3.6187506	5.1685019	32.10313	18.725815	11.546148	12.01335	0.35213947	6.3938332	4.8092752	1.4024709	7.2352901	12.26193	12.041565	5.4899468	8.135334	8.9583559	8.5030308	4.1325569	1.8848163	4.2645507	6.1488824	8.9002981	8.6249657	6.4813128	4.9460421	4.3754315	7.8002105	7.337687	3.008579	1.2221397	1.382037	4.9679241	5.4565244	5.696466	3.1550531	4.586575	4.443078	9.6147861	8.9798279	7.1173806	3.3861148	5.5116849	4.800283	0.96577054	1.2313824	3.5119579	3.7904193	3.6644073	4.3304939	3.3822079	0.61754888	2.0960846	7.7898998	10.638674	5.9265671	3.291146	10.443643	3.947722	7.0899186	5.2512703	13.42837	10.923716	5.2177572	7.5700579	11.455969	19.886889	10.522964	2.2817745	8.0783472	4.9131532	0.19930285	0.56759119	4.775393	7.0357003	11.17549	9.139986	16.440416	11.738748	10.087219	10.925723	12.772887	7.6470494	3.4847829	7.7954702	3.9935806	2.4307823	11.265136	12.449431	43.633167	35.632362	9.4170465	11.707694	1.9141313	2.2445741	0.01518626	4.9534235	4.4082603	10.177382	3.6003804	15.690673	14.199893	16.009842	19.114351	11.058178
8	29.044678	21.943848	18.179802	31.364166	67.794655	40.101803	24.731327	12.907728	8.7088985	9.9521675	22.836405	23.146368	11.57179	15.518502	19.485344	24.679771	19.318813	2.3214443	12.936619	0.96993744	2.7405686	2.4679868	7.2619476	2.0256169	9.8557329	6.0719728	21.158806	24.552885	32.348133	13.967041	18.913321	7.4262133	31.470079	53.85273	6.212923	3.0036089	43.040676	19.848322	21.508034	13.194717	27.889025	21.360252	3.3675635	8.4780922	26.821959	20.117558	1.0542711	4.5191941	9.4648151	20.321087	15.045154	14.851523	4.084662	11.611872	24.342175	37.825191	9.9915018	13.337131	4.4469581	2.5234456	5.8495097	18.217104	7.8008595	11.858557	28.265203	13.583967	14.023415	19.176247	25.07728	20.884657	15.367613	14.837619	15.524182	7.9510722	1.8454096	7.2118716	15.962378	11.915071	3.6983743	9.0647202	1.0272307	15.051238	4.2077179	1.6524714	10.037009	29.830858	19.332516	8.9319668	2.7033777	1.208438	0.95571864	3.9666765	17.486828	2.2112658	21.071438	37.218788	15.634722	0.53977555	1.3217765	5.4907451	3.1229219	1.5886045	3.3282588	8.2840481	8.2869034	6.1833615	7.6975656	6.9980726	7.8392315	1.7313133	2.9284527	3.790746	5.942132	5.3768353	5.5509343	8.8457937	6.443059	2.2809403	2.1683171	5.8788943	2.0213943	3.8865895	1.1977659	0.74657565	4.1081853	4.1654267	5.5517273	3.9739525	2.1589477	2.6278181	1.5124874	1.3921897	2.514112	5.2960324	9.0611515	3.5794435	3.8608408	2.7632358	4.47718	3.138818	1.2152663	2.1466911	0.70941842	0.84102809	0.8056252	3.3379633	4.6889143	1.4771036	2.195555	4.0028367	2.2054062	12.444182	13.136088	8.822567	6.8744102	6.0284362	3.4892535	0.95620894	5.05724	5.0104489	4.2183623	3.2875748	3.3241255	12.57514	12.949592	9.6275759	11.826267	11.438518	13.178482	24.751677	21.73674	11.252671	6.4702287	5.9204803	11.690456	9.556982	15.287289	5.354444	4.1649699	15.117268	28.587778	30.347712	38.314243	6.7322087	4.9018087	10.489062	1.926012	1.5276961	0.97934693	4.1928277	1.7101593	12.327577	16.554899	18.630919	26.303358	21.049128	12.18183
9	47.875164	28.51173	26.400219	30.387671	26.309414	18.863855	20.559351	13.610562	10.743725	13.155819	10.63944	10.901251	22.614779	25.356558	37.59483	33.319088	30.281094	12.399325	4.2984319	22.569622	8.8138456	1.0446374	16.360704	15.078122	20.641321	15.172745	18.072159	22.764755	24.2936	3.475666	1.4166452	8.7292843	1.5807989	1.4357351	42.737846	36.435471	34.577145	22.206501	13.876771	2.7500634	22.26552	33.751331	19.946577	28.180176	17.707626	25.020367	0.74642646	12.697716	24.395849	23.367876	18.402088	28.335987	22.645016	22.351202	17.783323	17.386703	7.8573995	12.474264	43.965454	18.919891	8.9980545	5.9797001	4.2687211	2.7941432	4.8182387	11.386217	12.952686	14.782922	15.43208	12.119502	11.985019	14.685089	18.046993	9.6227036	6.446806	13.409776	15.908267	18.281424	7.3403807	6.4155598	15.327814	17.729328	19.5322	11.659851	18.223646	27.713377	5.191556	3.2330606	5.8294902	1.4083058	6.8447123	1.241304	7.0052605	7.9159174	25.809761	24.546915	7.2450943	6.3466024	1.5799754	5.7098589	5.6810336	2.5086904	7.0021544	4.4002862	6.1166239	7.57762	6.3415031	3.5231414	3.7131455	2.4036348	0.13881873	1.1492299	2.8451383	4.5445118	4.8978872	2.7724798	0.7664355	0.21319441	0.80105954	0.35359219	0.39120123	3.1294837	1.3678719	3.1944287	4.6998296	3.1184583	3.7375205	2.7609107	2.3339267	5.9430776	2.4685984	1.0199217	6.6954761	3.4314575	1.2223709	1.0530481	2.6673443	0.51794302	3.055511	3.1693323	5.6089592	5.2800202	0.80182225	2.0984623	1.5971769	4.9145026	1.2667769	4.9067454	4.2616391	5.1166167	17.260084	10.575974	7.8001294	10.151142	10.488326	3.6820889	1.4981871	4.4843159	1.0811694	4.0954485	4.1258311	3.6019533	0.45364165	7.5389218	9.472847	7.4332042	8.2072897	6.7066531	22.052795	18.064466	20.734236	10.229696	8.4335871	6.5665507	13.927449	59.31321	22.639853	3.557899	18.481289	45.451542	121.64523	92.438744	51.232719	9.8347368	4.1756272	4.1802979	3.3081527	1.6749351	10.205657	5.3862643	10.968358	8.363183	6.3230028	8.1292419	3.9014263	2.5240145	11.333113
